external_source,external_id,category_code,product_name,brand,description,price,currency,stock_status,image_preview,thumbnail_url,local_image_path,source_url,use_product,mood_code
IKEA,105.948.40,LIGHTING,STRANDAD 스트란다드 플로어스탠드 - 화이트/블랙,IKEA,STRANDAD 스트란다드 플로어스탠드 - 화이트/블랙. 조명이 켜지면 빛이 전등갓의 라이스페이퍼를 투과해 부드럽게 퍼져요. 작고 귀여워서 좁은 공간에도 쉽게 설치할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다.,29900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/strandad-floor-lamp-white-black__1403319_pe969302_s5.jpg,output_lighting\images\105.948.40.jpg,https://www.ikea.com/kr/ko/p/strandad-floor-lamp-white-black-10594840/,검토,
IKEA,305.209.33,LIGHTING,BLÅSVERK 블로스베르크 탁상스탠드 - 베이지 36 cm,IKEA,"BLÅSVERK 블로스베르크 탁상스탠드 - 베이지 36 cm. 부드러운 빛을 발하며 공간을 아늑한 분위기로 채워줍니다. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/blasverk-table-lamp-beige__1150245_pe884435_s5.jpg,output_lighting\images\305.209.33.jpg,https://www.ikea.com/kr/ko/p/blasverk-table-lamp-beige-30520933/,검토,
IKEA,705.479.83,LIGHTING,BLÅSVERK 블로스베르크 탁상스탠드 - 옐로 36 cm,IKEA,BLÅSVERK 블로스베르크 탁상스탠드 - 옐로 36 cm. 부드러운 빛을 발하며 공간을 아늑한 분위기로 채워줍니다. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/blasverk-table-lamp-yellow__1217784_pe913021_s5.jpg,output_lighting\images\705.479.83.jpg,https://www.ikea.com/kr/ko/p/blasverk-table-lamp-yellow-70547983/,검토,
IKEA,805.856.15,LIGHTING,BLÅSVERK 블로스베르크 탁상스탠드 - 레드 36 cm,IKEA,BLÅSVERK 블로스베르크 탁상스탠드 - 레드 36 cm. 부드러운 빛을 발하며 공간을 아늑한 분위기로 채워줍니다. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/blasverk-table-lamp-red__1326179_pe944581_s5.jpg,output_lighting\images\805.856.15.jpg,https://www.ikea.com/kr/ko/p/blasverk-table-lamp-red-80585615/,검토,
IKEA,205.209.19,LIGHTING,BLÅSVERK 블로스베르크 탁상스탠드 - 블루 36 cm,IKEA,BLÅSVERK 블로스베르크 탁상스탠드 - 블루 36 cm. 부드러운 빛을 발하며 공간을 아늑한 분위기로 채워줍니다. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/blasverk-table-lamp-blue__1172136_pe893259_s5.jpg,output_lighting\images\205.209.19.jpg,https://www.ikea.com/kr/ko/p/blasverk-table-lamp-blue-20520919/,검토,
IKEA,603.367.78,LIGHTING,NYMÅNE 뉘모네 플로어스탠드/독서등 - 화이트,IKEA,NYMÅNE 뉘모네 플로어스탠드/독서등 - 화이트. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 독서등으로 사용해보세요. 전구는 별도 판매입니다. LED전구 GU10 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,0,KRW,,,https://www.ikea.com/kr/ko/images/products/nymane-floor-reading-lamp-white__0662532_pe711964_s5.jpg,output_lighting\images\603.367.78.jpg,https://www.ikea.com/kr/ko/p/nymane-floor-reading-lamp-white-60336778/,검토,
IKEA,005.916.20,LIGHTING,SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/그린 22 cm,IKEA,"SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/그린 22 cm. 아담한 크기로 어디에든 놓고 포근함과 무드를 더할 수 있습니다. 전등갓을 돌리기만 하면 손쉽게 조도를 조절할 수 있으므로 밝기조절식 전구가 아니어도 무드에 어울리는 분위기를 연출할 수 있어요. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.",24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/spetsboj-table-lamp-dimmable-green__1355495_pe953147_s5.jpg,output_lighting\images\005.916.20.jpg,https://www.ikea.com/kr/ko/p/spetsboj-table-lamp-dimmable-green-00591620/,검토,
IKEA,205.838.55,LIGHTING,SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/옐로 22 cm,IKEA,"SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/옐로 22 cm. 아담한 크기로 어디에든 놓고 포근함과 무드를 더할 수 있습니다. 전등갓을 돌리기만 하면 손쉽게 조도를 조절할 수 있으므로 밝기조절식 전구가 아니어도 무드에 어울리는 분위기를 연출할 수 있어요. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.",24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/spetsboj-table-lamp-dimmable-yellow__1355566_pe953171_s5.jpg,output_lighting\images\205.838.55.jpg,https://www.ikea.com/kr/ko/p/spetsboj-table-lamp-dimmable-yellow-20583855/,검토,
IKEA,105.891.17,LIGHTING,SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/화이트 22 cm,IKEA,"SPETSBOJ 스펫스보이 탁상스탠드 - 밝기조절/화이트 22 cm. 아담한 크기로 어디에든 놓고 포근함과 무드를 더할 수 있습니다. 전등갓을 돌리기만 하면 손쉽게 조도를 조절할 수 있으므로 밝기조절식 전구가 아니어도 무드에 어울리는 분위기를 연출할 수 있어요. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.",24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/spetsboj-table-lamp-dimmable-white__1355533_pe953162_s5.jpg,output_lighting\images\105.891.17.jpg,https://www.ikea.com/kr/ko/p/spetsboj-table-lamp-dimmable-white-10589117/,검토,
IKEA,104.378.12,LIGHTING,BARLAST 발라스트 플로어스탠드 - 블랙/화이트 150 cm,IKEA,BARLAST 발라스트 플로어스탠드 - 블랙/화이트 150 cm. 풍부한 불빛이 넓게 퍼지며 방 전체를 밝혀줍니다. 불빛이 부드럽고 눈부심이 없어서 눈이 편합니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,15000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/barlast-floor-lamp-black-white__0957676_pe805130_s5.jpg,output_lighting\images\104.378.12.jpg,https://www.ikea.com/kr/ko/p/barlast-floor-lamp-black-white-10437812/,검토,
IKEA,504.498.94,LIGHTING,NÄVLINGE 네블링에 LED집게형조명 - 화이트,IKEA,"NÄVLINGE 네블링에 LED집게형조명 - 화이트. 슈퍼슬림 스탠드로 아주 좁은 공간에도 놓아둘 수 있어서 실용적입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 가볍고 언제든지 쉽게 옮길 수 있어요. 원하는 곳에 꽂기만 하면 되죠. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 클램핑 범위 10-45 mm. 조명색:따뜻한 백색(2700K)",0,KRW,,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-clamp-spotlight-white__0710474_pe727575_s5.jpg,output_lighting\images\504.498.94.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-clamp-spotlight-white-50449894/,검토,
IKEA,205.747.85,LIGHTING,NÄVLINGE 네블링에 LED집게형조명 - 라일락/다크그린,IKEA,"NÄVLINGE 네블링에 LED집게형조명 - 라일락/다크그린. 슈퍼슬림 스탠드로 아주 좁은 공간에도 놓아둘 수 있어서 실용적입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 가볍고 언제든지 쉽게 옮길 수 있어요. 원하는 곳에 꽂기만 하면 되죠. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 클램핑 범위 10-45 mm. 조명색:따뜻한 백색(2700K)",0,KRW,,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-clamp-spotlight-lilac-dark-green__1257179_pe925604_s5.jpg,output_lighting\images\205.747.85.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-clamp-spotlight-lilac-dark-green-20574785/,검토,
IKEA,604.498.84,LIGHTING,NÄVLINGE 네블링에 LED집게형조명 - 블랙,IKEA,"NÄVLINGE 네블링에 LED집게형조명 - 블랙. 슈퍼슬림 스탠드로 아주 좁은 공간에도 놓아둘 수 있어서 실용적입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 가볍고 언제든지 쉽게 옮길 수 있어요. 원하는 곳에 꽂기만 하면 되죠. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 클램핑 범위 10-45 mm. 조명색:따뜻한 백색(2700K)",0,KRW,,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-clamp-spotlight-black__0710473_pe727574_s5.jpg,output_lighting\images\604.498.84.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-clamp-spotlight-black-60449884/,검토,
IKEA,606.402.55,LIGHTING,NÄVLINGE 네블링에 LED집게형조명 - 다크레드,IKEA,"NÄVLINGE 네블링에 LED집게형조명 - 다크레드. 슈퍼슬림 스탠드로 아주 좁은 공간에도 놓아둘 수 있어서 실용적입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 가볍고 언제든지 쉽게 옮길 수 있어요. 원하는 곳에 꽂기만 하면 되죠. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 클램핑 범위 10-45 mm. 조명색:따뜻한 백색(2700K) 이 제품에는 CE 마크가 있습니다.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-clamp-spotlight-dark-red__1496515_pe1005505_s5.jpg,output_lighting\images\606.402.55.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-clamp-spotlight-dark-red-60640255/,검토,
IKEA,504.376.69,LIGHTING,TÄLLBYN 텔뷘 탁상스탠드 - 니켈 도금/오팔 화이트 유리 40 cm,IKEA,"TÄLLBYN 텔뷘 탁상스탠드 - 니켈 도금/오팔 화이트 유리 40 cm. 부드러운 느낌의 불빛이 따뜻하고 포근한 분위기를 연출합니다. 이 유리 전등갓은 숙련된 전문가가 입으로 불어서 만든 제품으로 독특한 개성을 느낄 수 있어요. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요.",79900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/taellbyn-table-lamp-nickel-plated-opal-white-glass__0779136_pe759268_s5.jpg,output_lighting\images\504.376.69.jpg,https://www.ikea.com/kr/ko/p/taellbyn-table-lamp-nickel-plated-opal-white-glass-50437669/,검토,
IKEA,006.128.54,LIGHTING,ANKARLÄGG 앙칼레그 LED야간센서등 - 배터리식,IKEA,"ANKARLÄGG 앙칼레그 LED야간센서등 - 배터리식. 센서가 3미터 내에서 움직임을 감지하면 야간등이 켜집니다. 배터리를 절약하기 위해 조명은 어두울 때만 켜지며, 움직임이 없으면 30초 후 자동으로 꺼집니다. 배터리로 작동하므로 전선 때문에 스트레스 받지 않고 전원을 연결하지 않아도 돼요. 복도나 침실, 계단이나 찬장, 옷장 등 어디에나 조명을 설치할 수 있다는 뜻이죠. 전원 코드 없이 쉽게 설치할 수 있어요. 배터리를 삽입하고 조명에 양면 접착제를 붙여 원하는 위치에 설치하면 돼요.",4900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/ankarlaegg-led-nightlight-with-sensor-battery-operated__1473048_pe997681_s5.jpg,output_lighting\images\006.128.54.jpg,https://www.ikea.com/kr/ko/p/ankarlaegg-led-nightlight-with-sensor-battery-operated-00612854/,검토,
IKEA,704.439.47,LIGHTING,LERSTA 레르스타 플로어스탠드/독서등 - 화이트,IKEA,LERSTA 레르스타 플로어스탠드/독서등 - 화이트. 독서등으로 사용해보세요. 조명의 각도와 방향을 자유롭게 조절할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/lersta-floor-reading-lamp-white__0728873_pe736563_s5.jpg,output_lighting\images\704.439.47.jpg,https://www.ikea.com/kr/ko/p/lersta-floor-reading-lamp-white-70443947/,검토,
IKEA,202.842.48,LIGHTING,LERSTA 레르스타 플로어스탠드/독서등 - 알루미늄 크롬효과,IKEA,"LERSTA 레르스타 플로어스탠드/독서등 - 알루미늄 크롬효과. 독서등으로 사용해보세요. 조명의 각도와 방향을 자유롭게 조절할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/lersta-floor-reading-lamp-aluminium-chrome-effect__0606034_pe681992_s5.jpg,output_lighting\images\202.842.48.jpg,https://www.ikea.com/kr/ko/p/lersta-floor-reading-lamp-aluminium-chrome-effect-20284248/,검토,
IKEA,003.213.79,LIGHTING,ÅRSTID 오르스티드 탁상스탠드 - 황동/화이트,IKEA,"ÅRSTID 오르스티드 탁상스탠드 - 황동/화이트. 텍스타일 전등갓으로 은은하고 아름다운 조명효과를 느낄 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 풀 스위치 포함. 같은 시리즈의 다른 조명과도 함께 사용해보세요.",29900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/arstid-table-lamp-brass-white__0609329_pe684454_s5.jpg,output_lighting\images\003.213.79.jpg,https://www.ikea.com/kr/ko/p/arstid-table-lamp-brass-white-00321379/,검토,
IKEA,502.840.20,LIGHTING,ÅRSTID 오르스티드 탁상스탠드 - 니켈 도금/화이트,IKEA,"ÅRSTID 오르스티드 탁상스탠드 - 니켈 도금/화이트. 텍스타일 전등갓으로 은은하고 아름다운 조명효과를 느낄 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 풀 스위치 포함. 같은 시리즈의 다른 조명과도 함께 사용해보세요.",29900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/arstid-table-lamp-nickel-plated-white__0609332_pe684455_s5.jpg,output_lighting\images\502.840.20.jpg,https://www.ikea.com/kr/ko/p/arstid-table-lamp-nickel-plated-white-50284020/,검토,
IKEA,603.557.24,LIGHTING,TERTIAL 테르티알 독서등 - 화이트,IKEA,TERTIAL 테르티알 독서등 - 화이트. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 탁상스탠드 또는 벽부착등으로 사용할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 최대 클램핑 범위 60mm. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/tertial-work-lamp-white__0609308_pe684439_s5.jpg,output_lighting\images\603.557.24.jpg,https://www.ikea.com/kr/ko/p/tertial-work-lamp-white-60355724/,검토,
IKEA,005.042.94,LIGHTING,TERTIAL 테르티알 독서등 - 라이트블루,IKEA,TERTIAL 테르티알 독서등 - 라이트블루. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 탁상스탠드 또는 벽부착등으로 사용할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 최대 클램핑 범위 60mm. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/tertial-work-lamp-light-blue__0957547_pe822319_s5.jpg,output_lighting\images\005.042.94.jpg,https://www.ikea.com/kr/ko/p/tertial-work-lamp-light-blue-00504294/,검토,
IKEA,103.554.39,LIGHTING,TERTIAL 테르티알 독서등 - 다크그레이,IKEA,TERTIAL 테르티알 독서등 - 다크그레이. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 탁상스탠드 또는 벽부착등으로 사용할 수 있습니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 최대 클램핑 범위 60mm. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,24900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/tertial-work-lamp-dark-grey__0609306_pe684440_s5.jpg,output_lighting\images\103.554.39.jpg,https://www.ikea.com/kr/ko/p/tertial-work-lamp-dark-grey-10355439/,검토,
IKEA,705.364.61,LIGHTING,LÄKTRA 렉트라 LED작업등 - 밝기조절 화이트,IKEA,"LÄKTRA 렉트라 LED작업등 - 밝기조절 화이트. 다음의 네 가지 모드가 조명에 사전 설정되어 있습니다. 낮 모드(720lm/4800K), 저녁 모드(690lm/3800K), 밤중 모드(1lm/2200K)가 있으며, 아이의 눈에 부담을 줄여주는 백라이트 모드(410lm/3200K)가 있습니다. 터치바로 조절하는 디머를 사용하면 상황에 따라 쉽게 밝기를 조절할 수 있어요. 메모리 기능이 있기 때문에 다음에 작업등을 켰을 때 조명 색상과 밝기가 그대로 유지됩니다. 타이머 버튼을 누르면 30분 후에 조명이 자동으로 꺼집니다.",69900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/laektra-led-work-lamp-dimmable-white__1109203_pe869890_s5.jpg,output_lighting\images\705.364.61.jpg,https://www.ikea.com/kr/ko/p/laektra-led-work-lamp-dimmable-white-70536461/,검토,
IKEA,504.554.89,LIGHTING,NYMÅNE 뉘모네 플로어스탠드3등 - 화이트,IKEA,NYMÅNE 뉘모네 플로어스탠드3등 - 화이트. 각각의 등을 따로 켜고 끌 수 있고 자유롭게 원하는 방향을 비추게 할 수 있습니다. 하나는 위쪽으로 향하게 하고 다른 하나는 독서등으로 사용해보세요. 전구는 별도 판매입니다. LED전구 GU10(3개) 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,0,KRW,,,https://www.ikea.com/kr/ko/images/products/nymane-floor-lamp-with-3-spot-white__0810835_pe771431_s5.jpg,output_lighting\images\504.554.89.jpg,https://www.ikea.com/kr/ko/p/nymane-floor-lamp-with-3-spot-white-50455489/,검토,
IKEA,704.777.39,LIGHTING,NYMÅNE 뉘모네 플로어스탠드3등 - 앤트러싸이트,IKEA,NYMÅNE 뉘모네 플로어스탠드3등 - 앤트러싸이트. 각각의 등을 따로 켜고 끌 수 있고 자유롭게 원하는 방향을 비추게 할 수 있습니다. 하나는 위쪽으로 향하게 하고 다른 하나는 독서등으로 사용해보세요. 전구는 별도 판매입니다. LED전구 GU10(3개) 사용을 권장합니다. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.,0,KRW,,,https://www.ikea.com/kr/ko/images/products/nymane-floor-lamp-with-3-spot-anthracite__0810830_pe771428_s5.jpg,output_lighting\images\704.777.39.jpg,https://www.ikea.com/kr/ko/p/nymane-floor-lamp-with-3-spot-anthracite-70477739/,검토,
IKEA,005.390.95,LIGHTING,VINDKAST 빈드카스트 플로어스탠드 - 화이트,IKEA,"VINDKAST 빈드카스트 플로어스탠드 - 화이트. 부드러운 느낌의 무드등입니다. 조명은 별도구매입니다. LED전구 E26 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 같은 시리즈의 다른 조명과도 함께 사용해보세요.",39900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/vindkast-floor-lamp-white__1180020_pe896176_s5.jpg,output_lighting\images\005.390.95.jpg,https://www.ikea.com/kr/ko/p/vindkast-floor-lamp-white-00539095/,검토,
IKEA,906.402.68,LIGHTING,NÄVLINGE 네블링에 LED탁상스탠드 - 그린,IKEA,"NÄVLINGE 네블링에 LED탁상스탠드 - 그린. 불빛이 집중되는 직접조명입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 작고 귀여워서 좁은 공간에도 쉽게 설치할 수 있습니다. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 조명색:따뜻한 백색(2700K) 전구의 수명은 약 25,000시간입니다. 스탠드를 매일 3시간씩 켜는 경우 약 20년에 해당됩니다.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-desk-lamp-green__1496522_pe1005510_s5.jpg,output_lighting\images\906.402.68.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-desk-lamp-green-90640268/,검토,
IKEA,304.049.24,LIGHTING,NÄVLINGE 네블링에 LED작업등 - 화이트,IKEA,"NÄVLINGE 네블링에 LED작업등 - 화이트. 불빛이 집중되는 직접조명입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 작고 귀여워서 좁은 공간에도 쉽게 설치할 수 있습니다. 조명색:따뜻한 백색(2700K) 전구의 수명은 약 25,000시간입니다. 스탠드를 매일 3시간씩 켜는 경우 약 20년에 해당됩니다. 내장 LED 조명. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-work-lamp-white__0709828_pe727111_s5.jpg,output_lighting\images\304.049.24.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-work-lamp-white-30404924/,검토,
IKEA,905.747.20,LIGHTING,NÄVLINGE 네블링에 LED탁상스탠드 - 옐로/화이트,IKEA,"NÄVLINGE 네블링에 LED탁상스탠드 - 옐로/화이트. 불빛이 집중되는 직접조명입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 작고 귀여워서 좁은 공간에도 쉽게 설치할 수 있습니다. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 조명색:따뜻한 백색(2700K) 전구의 수명은 약 25,000시간입니다. 스탠드를 매일 3시간씩 켜는 경우 약 20년에 해당됩니다.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-desk-lamp-yellow-white__1257225_pe925653_s5.jpg,output_lighting\images\905.747.20.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-desk-lamp-yellow-white-90574720/,검토,
IKEA,904.049.16,LIGHTING,NÄVLINGE 네블링에 LED작업등 - 블랙,IKEA,"NÄVLINGE 네블링에 LED작업등 - 블랙. 불빛이 집중되는 직접조명입니다. 조명의 각도를 자유롭게 조절하여 원하는 곳에 빛을 비출 수 있습니다. 작고 귀여워서 좁은 공간에도 쉽게 설치할 수 있습니다. 전구는 포함되어 있으며, 필요한 경우 교체 가능합니다. 교체용 전구가 필요하실 경우, IKEA 매장의 교환/환불 코너를 방문하시거나 IKEA 고객지원센터로 문의해주세요. 조명색:따뜻한 백색(2700K) 전구의 수명은 약 25,000시간입니다. 스탠드를 매일 3시간씩 켜는 경우 약 20년에 해당됩니다.",19900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naevlinge-led-work-lamp-black__0709827_pe727109_s5.jpg,output_lighting\images\904.049.16.jpg,https://www.ikea.com/kr/ko/p/naevlinge-led-work-lamp-black-90404916/,검토,
IKEA,102.842.44,LIGHTING,LAMPAN 람판 탁상스탠드 - 화이트 29 cm,IKEA,"LAMPAN 람판 탁상스탠드 - 화이트 29 cm. 부드럽고 아늑한 느낌의 불빛입니다. 조명은 별도구매입니다. LED전구 E14 구형 오팔 화이트 사용을 권장합니다. 일반 조명/전등갓을 사용할 경우, 그리고 고르게 발산되는 확산된 빛을 원할 경우 불투명 전구를 사용하세요. 구멍이 뚫려있거나 오픈된 디자인의 조명/전등갓을 사용할 경우, 그리고 벽이나 천장에 무늬를 표현하고 싶을 경우 투명한 전구를 사용하세요. 특별한 쓰레기 처리가 필요할 수 있습니다. 자세한 내용은 지역 당국에 문의하세요.",0,KRW,,,https://www.ikea.com/kr/ko/images/products/lampan-table-lamp-white__0459937_pe606395_s5.jpg,output_lighting\images\102.842.44.jpg,https://www.ikea.com/kr/ko/p/lampan-table-lamp-white-10284244/,검토,
