external_source,external_id,category_code,product_name,brand,description,price,currency,stock_status,image_preview,thumbnail_url,local_image_path,source_url,use_product,mood_code
IKEA,504.302.05,BALCONY_OUTDOOR,HYLLIS 휠리스 커버 - 투명 실내외겸용 60x27x140 cm,IKEA,HYLLIS 휠리스 커버 - 투명 실내외겸용 60x27x140 cm. 실내외 어디에서나 사용할 수 있습니다. 커버를 쉽게 씌우고 벗길 수 있습니다. 먼지로부터 물건을 지켜줍니다. 커버 위쪽에 구멍이 있어 통풍이 잘 됩니다. 선반유닛에 커버를 씌워 작은 온실처럼 활용할 수도 있습니다. HYLLIS 휠리스 선반유닛(60x27x140cm)에 잘 맞습니다. 본 제품의 소재는 재활용이 가능합니다. 해당 지역의 재활용 규정을 확인하고 재활용 관련시설에 문의하세요.,8000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/hyllis-cover-transparent-in-outdoor__0911698_pe712762_s5.jpg,output_balcony\images\504.302.05.jpg,https://www.ikea.com/kr/ko/p/hyllis-cover-transparent-in-outdoor-50430205/,검토,
IKEA,694.371.41,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 81x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 81x40x90 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",88900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-metal-white__1112318_pe871132_s5.jpg,output_balcony\images\694.371.41.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-metal-white-s69437141/,검토,
IKEA,594.369.53,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 81x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 81x40x90 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",88900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-wire-white__1112315_pe871130_s5.jpg,output_balcony\images\594.369.53.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-wire-white-s59436953/,검토,
IKEA,505.841.89,BALCONY_OUTDOOR,SUNDSÖ 순쇠 수납장 - 다크블루 실외용/실내 60x35x86 cm,IKEA,SUNDSÖ 순쇠 수납장 - 다크블루 실외용/실내 60x35x86 cm. 실내외 어디에서나 사용할 수 있습니다. 수납장에 높이조절식 선반 두 개가 포함되어 있으며 도어가 열리는 방향을 선택할 수 있습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 표면이 파우더코팅스틸 소재로 되어 있어 내구성이 좋고 관리가 편리합니다. 레스토랑과 같은 공공장소에서 사용하도록 테스트와 승인을 거쳐 튼튼하며 일상에서 다양한 용도로 활용해도 무리가 없어요. 바닥에 세워놓는 수납장입니다. 벽에 설치하지 마세요.,89900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/sundsoe-cabinet-dark-blue-outdoor-indoor__1350550_pe951714_s5.jpg,output_balcony\images\505.841.89.jpg,https://www.ikea.com/kr/ko/p/sundsoe-cabinet-dark-blue-outdoor-indoor-50584189/,검토,
IKEA,305.841.85,BALCONY_OUTDOOR,SUNDSÖ 순쇠 수납장 - 오프화이트 실외용/실내 60x35x86 cm,IKEA,"SUNDSÖ 순쇠 수납장 - 오프화이트 실외용/실내 60x35x86 cm. 실내외 어디에서나 사용할 수 있습니다. 수납장에 높이조절식 선반 두 개가 포함되어 있으며 도어가 열리는 방향을 선택할 수 있습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 표면이 파우더코팅스틸 소재로 되어 있어 내구성이 좋고 관리가 편리합니다. 레스토랑과 같은 공공장소에서 사용하도록 테스트와 승인을 거쳐 튼튼하며 일상에서 다양한 용도로 활용해도 무리가 없어요. 실내, 실외에서 모두 사용하기 적합합니다.",89900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/sundsoe-cabinet-off-white-outdoor-indoor__1350548_pe951715_s5.jpg,output_balcony\images\305.841.85.jpg,https://www.ikea.com/kr/ko/p/sundsoe-cabinet-off-white-outdoor-indoor-30584185/,검토,
IKEA,605.841.84,BALCONY_OUTDOOR,SUNDSÖ 순쇠 수납장 - 앤트러싸이트 실외용/실내 60x35x86 cm,IKEA,"SUNDSÖ 순쇠 수납장 - 앤트러싸이트 실외용/실내 60x35x86 cm. 실내외 어디에서나 사용할 수 있습니다. 수납장에 높이조절식 선반 두 개가 포함되어 있으며 도어가 열리는 방향을 선택할 수 있습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 표면이 파우더코팅스틸 소재로 되어 있어 내구성이 좋고 관리가 편리합니다. 레스토랑과 같은 공공장소에서 사용하도록 테스트와 승인을 거쳐 튼튼하며 일상에서 다양한 용도로 활용해도 무리가 없어요. 실내, 실외에서 모두 사용하기 적합합니다.",89900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/sundsoe-cabinet-anthracite-outdoor-indoor__1352213_pe952157_s5.jpg,output_balcony\images\605.841.84.jpg,https://www.ikea.com/kr/ko/p/sundsoe-cabinet-anthracite-outdoor-indoor-60584184/,검토,
IKEA,193.180.32,BALCONY_OUTDOOR,HYLLIS 휠리스 실내외선반유닛 180x27x74-140 cm,IKEA,"HYLLIS 휠리스 실내외선반유닛 180x27x74-140 cm. 실내외에서 모두 사용 가능하며 발코니 또는 주방, 현관, 욕실 어디에든 놓을 수 있습니다. 제품에 포함된 플라스틱 받침은 바닥을 긁힘으로부터 보호합니다. 이 수납유닛은 화분과 화초를 놓기 좋고, HYLLIS 휠리스 커버를 추가하면 간편하게 온실로 바꿀 수 있어요. 별도 판매되는 HYLLIS 휠리스 커버를 사용하면 비와 먼지로부터 물건을 보호할 수 있습니다. 커버를 쉽게 씌우고 벗길 수 있습니다. 커버 위쪽에 구멍이 있어 통풍이 잘 됩니다.",80000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/hyllis-shelving-unit-in-outdoor__0661297_pe712592_s5.jpg,output_balcony\images\193.180.32.jpg,https://www.ikea.com/kr/ko/p/hyllis-shelving-unit-in-outdoor-s19318032/,검토,
IKEA,596.214.94,BALCONY_OUTDOOR,KOLBJÖRN 콜비에른 선반유닛+수납장 - 베이지/실외용 실내 171x37x161 cm,IKEA,KOLBJÖRN 콜비에른 선반유닛+수납장 - 베이지/실외용 실내 171x37x161 cm. 본 제품은 반드시 벽에 고정해야 합니다.  경고! 전복 위험 - 이 제품은 단단히 고정해야 합니다. 적합한 나사와 플러그를 사용하세요. 잘 모르겠으면 전문가에게 문의하세요.,478800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/kolbjoern-shelving-unit-with-cabinet-beige-outdoor-indoor__0675695_pe718468_s5.jpg,output_balcony\images\596.214.94.jpg,https://www.ikea.com/kr/ko/p/kolbjoern-shelving-unit-with-cabinet-beige-outdoor-indoor-s59621494/,검토,
IKEA,394.876.89,BALCONY_OUTDOOR,OMAR 오마르 선반유닛+옷걸이봉 - 아연도금 186x50x201 cm,IKEA,OMAR 오마르 선반유닛+옷걸이봉 - 아연도금 186x50x201 cm. 조립이 간편한 OMAR 오마르 수납시스템을 사용하면 어떤 물건을 보관하든 한눈에 확인하고 꺼낼 수 있어요. 선반유닛은 2가지 방식으로 장착할 수 있어요. 1개의 옷장레일과 4개의 선반 또는 2개의 옷장레일과 3개의 선반으로 구성할 수 있죠. 두 방법 모두 조립 설명서에 나와 있어요. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 욕실은 물론 물기가 있는 실내 어디에서나 사용할 수 있어요. 실내 사용 전용.,0,KRW,,,https://www.ikea.com/kr/ko/images/products/omar-shelving-unit-with-clothes-rail-galvanised__1137679_pe879663_s5.jpg,output_balcony\images\394.876.89.jpg,https://www.ikea.com/kr/ko/p/omar-shelving-unit-with-clothes-rail-galvanised-s39487689/,검토,
IKEA,794.372.11,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 81x40x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 81x40x180 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",154800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-metal-white__1112300_pe871122_s5.jpg,output_balcony\images\794.372.11.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-metal-white-s79437211/,검토,
IKEA,194.372.14,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 81x40x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 81x40x180 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",154800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-wire-white__1112305_pe871114_s5.jpg,output_balcony\images\194.372.14.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-wire-white-s19437214/,검토,
IKEA,904.092.97,BALCONY_OUTDOOR,KOLBJÖRN 콜비에른 실내외선반유닛 - 베이지 80x81 cm,IKEA,"KOLBJÖRN 콜비에른 실내외선반유닛 - 베이지 80x81 cm. 실내외 어디에서나 사용할 수 있습니다. 내구성이 뛰어나며 청소가 간편한 선반유닛입니다. 파우더코팅 아연도금 스틸을 사용하여 녹이 슬지 않습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 더 큰 수납 솔루션이 필요하다면 2개의 선반유닛을 차례로 쌓거나 KOLBJÖRN 콜비에른 수납장 위에 별도 판매되는 선반유닛 1개를 놓을 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",99900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/kolbjoern-shelving-unit-in-outdoor-beige__0664612_pe718449_s5.jpg,output_balcony\images\904.092.97.jpg,https://www.ikea.com/kr/ko/p/kolbjoern-shelving-unit-in-outdoor-beige-90409297/,검토,
IKEA,594.371.70,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛+도어 - 실내외겸용/화이트 81x44x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛+도어 - 실내외겸용/화이트 81x44x90 cm. 뒷면/측면 패널을 사용해 JOSTEIN 요스테인 선반유닛에 도어를 장착하면 오픈 선반이 도어수납장으로 변신해요. 내구성이 뛰어나며 청소가 간편한 수납장으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",168900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-with-doors-in-outdoor-white__1112316_pe871139_s5.jpg,output_balcony\images\594.371.70.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-with-doors-in-outdoor-white-s59437170/,검토,
IKEA,494.372.36,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 및 도어 - 실내외겸용/화이트 41x44x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 및 도어 - 실내외겸용/화이트 41x44x180 cm. 뒷면/측면 패널을 사용해 JOSTEIN 요스테인 선반유닛에 도어를 장착하면 오픈 선반이 도어수납장으로 변신해요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",159800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-with-door-in-outdoor-white__1112313_pe871129_s5.jpg,output_balcony\images\494.372.36.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-with-door-in-outdoor-white-s49437236/,검토,
IKEA,201.742.16,BALCONY_OUTDOOR,LÄCKÖ 렉셰 야외선반유닛 - 그레이 61x160 cm,IKEA,"LÄCKÖ 렉셰 야외선반유닛 - 그레이 61x160 cm. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. 젖은 천으로 닦으면 깨끗해집니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다. 경고! 전복 위험 - 이 제품은 단단히 고정해야 합니다. 적합한 나사와 플러그를 사용하세요. 잘 모르겠으면 전문가에게 문의하세요.",99900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/laeckoe-shelving-unit-outdoor-grey__0626047_pe692565_s5.jpg,output_balcony\images\201.742.16.jpg,https://www.ikea.com/kr/ko/p/laeckoe-shelving-unit-outdoor-grey-20174216/,검토,
IKEA,106.015.48,BALCONY_OUTDOOR,LÄCKÖ 렉셰 선반유닛 - 그레이 실외용/실내 92x76 cm,IKEA,"LÄCKÖ 렉셰 선반유닛 - 그레이 실외용/실내 92x76 cm. 실내와 실외에서 모두 사용할 수 있도록 디자인되었습니다. 조절식 다리받침이 있어 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 깨끗하게 잘 닦입니다. 선반에는 구멍이 뚫려 있어 물이 고이지 않습니다. 허브나 식물, 화분을 보관하기 좋아요. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",59900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/laeckoe-shelving-unit-grey-outdoor-indoor__1468505_pe996171_s5.jpg,output_balcony\images\106.015.48.jpg,https://www.ikea.com/kr/ko/p/laeckoe-shelving-unit-grey-outdoor-indoor-10601548/,검토,
IKEA,294.371.95,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/메탈 화이트 81x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/메탈 화이트 81x40x90 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",100900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-with-container-in-outdoor-metal-white__1112311_pe871117_s5.jpg,output_balcony\images\294.371.95.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-with-container-in-outdoor-metal-white-s29437195/,검토,
IKEA,994.371.92,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/와이어 화이트 81x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/와이어 화이트 81x40x90 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",100900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-with-container-in-outdoor-wire-white__1112299_pe871121_s5.jpg,output_balcony\images\994.371.92.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-with-container-in-outdoor-wire-white-s99437192/,검토,
IKEA,692.971.93,BALCONY_OUTDOOR,OMAR 오마르 선반유닛 46x36x181 cm,IKEA,"OMAR 오마르 선반유닛 46x36x181 cm. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 조절식 선반이 있으면 공간을 필요에 맞게 간단히 조정할 수 있어요. 습도가 높은 실내 공간에서도 사용할 수 있어요. 사무실에서 사용할 수 있도록 개발되고 검사를 마쳤으며, EN 14073, EN14074, ANSI/BIFMA x5.9 및 ISO-7170 표준에 명시된 내구성 및 안정성 요건에 부합하는 수납유닛입니다. 실내 사용 전용.",0,KRW,,,https://www.ikea.com/kr/ko/images/products/omar-shelving-unit__0683540_pe720788_s5.jpg,output_balcony\images\692.971.93.jpg,https://www.ikea.com/kr/ko/p/omar-shelving-unit-s69297193/,검토,
IKEA,894.369.23,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 41x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 41x40x90 cm. 다양한 가능성을 지닌 작고 심플한 오픈 선반이에요. 단독으로 사용하거나 JOSTEIN 요스테인 수납시스템의 다른 부품과 함께 사용해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",55900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-wire-white__1112325_pe871138_s5.jpg,output_balcony\images\894.369.23.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-wire-white-s89436923/,검토,
IKEA,194.369.26,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 41x40x90 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 41x40x90 cm. 다양한 가능성을 지닌 작고 심플한 오픈 선반이에요. 단독으로 사용하거나 JOSTEIN 요스테인 수납시스템의 다른 부품과 함께 사용해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",55900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-metal-white__1112303_pe871140_s5.jpg,output_balcony\images\194.369.26.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-metal-white-s19436926/,검토,
IKEA,294.372.04,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 61x40x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 61x40x180 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",124800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-metal-white__1112307_pe871115_s5.jpg,output_balcony\images\294.372.04.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-metal-white-s29437204/,검토,
IKEA,594.372.07,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 61x40x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 61x40x180 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",124800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-in-outdoor-wire-white__1112317_pe871131_s5.jpg,output_balcony\images\594.372.07.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-in-outdoor-wire-white-s59437207/,검토,
IKEA,394.372.65,BALCONY_OUTDOOR,JOSTEIN 요스테인 선반유닛 및 건조대 - 실내외겸용/와이어 화이트 81x53/117x180 cm,IKEA,"JOSTEIN 요스테인 선반유닛 및 건조대 - 실내외겸용/와이어 화이트 81x53/117x180 cm. 이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 건조대와 JOSTEIN 요스테인 수납시스템으로 세탁물을 깔끔하게 정리해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",161800,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/jostein-shelving-unit-with-drying-rack-in-outdoor-wire-white__1112345_pe871142_s5.jpg,output_balcony\images\394.372.65.jpg,https://www.ikea.com/kr/ko/p/jostein-shelving-unit-with-drying-rack-in-outdoor-wire-white-s39437265/,검토,
IKEA,904.114.41,BALCONY_OUTDOOR,TOSTERÖ 토스테뢰 야외수납함 - 블랙 129x44x79 cm,IKEA,"TOSTERÖ 토스테뢰 야외수납함 - 블랙 129x44x79 cm. 방수 수납상자를 사용하면 야외용 패드와 쿠션을 사용하지 않을 때 비와 햇빛, 먼지와 오염, 꽃가루 등에서 제품을 보호하며 깔끔하게 정리해둘 수 있습니다. 야외용쿠션과 패드 등을 방수 수납상자에 담아서 보관하면 간단하고 효과적으로 오랫동안 새것처럼 사용할 수 있습니다. 빛바램에 매우 강한 패브릭의 우수한 내광성 덕분에 색상이 오래도록 새것처럼 유지됩니다. 손잡이가 있어서 쉽게 옮길 수 있습니다. 수납함에 보관하기 전에 쿠션을 완전하게 말려주세요.",59900,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/tosteroe-storage-box-outdoor-black__0645762_pe703795_s5.jpg,output_balcony\images\904.114.41.jpg,https://www.ikea.com/kr/ko/p/tosteroe-storage-box-outdoor-black-90411441/,검토,
IKEA,505.103.39,BALCONY_OUTDOOR,NÄMMARÖ 넴마뢰 야외벤치+등받이 - 라이트 스테인 브라운,IKEA,"NÄMMARÖ 넴마뢰 야외벤치+등받이 - 라이트 스테인 브라운. 아카시아 나무는 섬유질 밀도가 높아 가구의 내구성을 높여줍니다. NÄMMARÖ 넴마뢰 시리즈의 야외용 가구를 원하는 대로 조합해서 친구나 가족과 맛있는 음식을 먹고, 휴식을 취하고, 좋은 시간을 보낼 수 있는 야외 공간을 만들어 보세요. 이 시리즈는 유행을 타지 않는 디자인 덕분에 어떤 환경에 놓아도 잘 어울려요. 햇빛, 빗물, 얼룩이나 마모로 인한 손상을 줄이기 위한 전처리도 마쳤어요. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다.",149000,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/naemmaroe-bench-with-backrest-outdoor-light-brown-stained__1138754_pe880054_s5.jpg,output_balcony\images\505.103.39.jpg,https://www.ikea.com/kr/ko/p/naemmaroe-bench-with-backrest-outdoor-light-brown-stained-50510339/,검토,
IKEA,695.300.40,BALCONY_OUTDOOR,ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운,IKEA,"ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운. 더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 두 개의 접이식 상판이 있어 크기를 조절할 수 있고 테이블 주위에 2~4명까지 앉을 수 있어요. 모서리가 둥글어서 테이블 주위에 편하게 둘러앉을 수 있고, 스툴을 더 놓으면 더 많은 사람들이 앉을 수 있어요. 쿠션을 올려놓으면 더 편안하게 앉아 있을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 2-4인용.",308600,KRW,https://schema.org/InStock,,https://www.ikea.com/kr/ko/images/products/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown__1249804_pe923523_s5.jpg,output_balcony\images\695.300.40.jpg,https://www.ikea.com/kr/ko/p/askholmen-gateleg-table-4-chairs-outdoor-foldable-dark-brown-s69530040/,검토,
